image,label
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1269.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1102.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1005.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_153.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1467.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1520.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1301.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1876.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1758.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1537.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1290.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1249.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1814.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1144.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1786.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_152.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1142.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1472.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1730.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1291.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1407.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1816.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1832.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_112.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1796.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1779.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1563.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1310.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1445.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1531.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1077.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1500.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1303.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1401.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1714.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1260.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1267.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1133.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1222.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1370.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1494.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1514.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1378.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1065.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1831.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1570.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1125.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1356.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1459.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1843.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1044.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1862.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1247.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1235.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1892.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1170.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1167.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1574.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1626.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1425.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_163.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1512.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1723.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_173.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1345.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1872.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1284.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1819.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1457.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1607.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1151.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_154.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1639.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1605.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1202.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1544.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1101.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1715.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1028.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1283.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1761.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1702.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1117.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1010.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1659.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1634.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_170.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1198.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1326.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1317.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1640.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1075.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1396.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1230.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1878.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1528.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1300.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1289.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1577.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1507.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1114.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1134.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1674.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1279.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1508.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1902.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1778.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_140.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1785.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_116.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1898.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1894.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1686.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1733.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1671.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1064.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1812.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1367.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1032.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1532.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1023.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1728.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1041.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1329.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1228.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1837.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1881.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1219.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1860.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1515.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1506.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1519.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1698.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1470.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1282.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1887.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1868.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1316.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1440.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1266.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1538.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1258.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1462.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1742.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1600.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1845.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1917.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1853.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1678.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1583.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1732.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1565.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1510.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1183.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1111.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_133.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1817.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1084.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_137.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1621.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1756.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_149.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1050.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1205.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1135.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1748.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1777.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1497.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1191.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1735.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1383.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1216.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1062.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1689.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1139.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1838.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1545.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1104.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1751.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1110.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1592.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1864.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1163.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1060.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1490.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1080.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1034.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1169.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_187.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1560.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1801.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1620.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1648.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1720.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1349.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1606.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1287.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1365.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1441.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1483.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_169.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1351.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1070.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_158.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1703.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1422.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1278.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_11.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1789.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1687.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_183.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1737.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1212.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_119.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1237.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_136.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1343.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1361.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1305.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1092.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_117.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1339.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1769.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1669.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1405.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_143.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1072.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1818.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1194.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1918.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1276.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_113.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1840.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1069.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1875.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1171.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1591.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1552.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1870.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1049.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1822.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_18.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1499.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1738.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1604.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1045.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1255.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1093.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1668.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_189.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1773.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1157.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1129.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1759.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1660.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_10.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1156.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_179.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1099.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1446.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_17.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1421.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1338.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1787.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1741.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1363.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1601.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1615.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1548.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1833.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1031.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_124.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1175.jpg,HerbaceousVegetation
EuroSAT_RGB/HerbaceousVegetation/HerbaceousVegetation_1513.jpg,HerbaceousVegetation
